caller_number,receiver_number,timestamp,duration_seconds
9838270233,9823903144,2026-08-10 08:00:00,412
9878642041,9843704923,2026-08-12 08:00:00,75
9895132217,9816818112,2026-08-10 08:00:00,37
9838270233,9889795010,2026-08-05 08:00:00,216
9858884978,9866431351,2026-08-15 08:00:00,423
9837326368,9827084279,2026-08-15 08:00:00,439
9873174945,9879782527,2026-08-02 08:00:00,148
9867403166,9880166708,2026-08-11 08:00:00,314
9887388337,9845431319,2026-08-16 08:00:00,363
9835511941,9811049999,2026-08-04 08:00:00,389
9833357554,9863643924,2026-08-02 08:00:00,369
9893638503,9827084279,2026-08-05 08:00:00,297
9852462441,9854058573,2026-08-05 08:00:00,124
9863643924,9833763566,2026-08-05 08:00:00,164
9866267415,9835748341,2026-08-01 08:00:00,422
9819832887,9838195995,2026-08-07 08:00:00,68
9843308443,9852436584,2026-08-05 08:00:00,319
9854769200,9827778019,2026-08-04 08:00:00,136
9893638503,9881969657,2026-08-16 08:00:00,22
9861700055,9830005727,2026-08-13 08:00:00,38
9885146293,9899514287,2026-08-13 08:00:00,257
9882160068,9845496015,2026-08-09 08:00:00,430
9891363974,9831172421,2026-08-15 08:00:00,449
9841774346,9871367643,2026-08-04 08:00:00,231
9861343880,9885563727,2026-08-01 08:00:00,104
9844188276,9880993218,2026-08-08 08:00:00,97
9856397338,9852462441,2026-08-07 08:00:00,253
9898231132,9845431319,2026-08-10 08:00:00,351
9847463522,9868812137,2026-08-16 08:00:00,198
9845159040,9858942697,2026-08-13 08:00:00,207
9851373735,9880166708,2026-08-15 08:00:00,223
9857469942,9861343880,2026-08-01 08:00:00,155
9849682169,9854769200,2026-08-13 08:00:00,15
9843704923,9899639081,2026-08-02 08:00:00,340
9867403166,9841774346,2026-08-15 08:00:00,31
9836786211,9823903144,2026-08-15 08:00:00,461
9885863473,9849682169,2026-08-09 08:00:00,14
9885283645,9820099059,2026-08-07 08:00:00,188
9896637649,9856020613,2026-08-13 08:00:00,272
9819391725,9845810056,2026-08-05 08:00:00,190
9884437458,9884045292,2026-08-11 08:00:00,245
9825492573,9823903144,2026-08-09 08:00:00,411
9837326368,9841774346,2026-08-10 08:00:00,482
9889795010,9843308443,2026-08-16 08:00:00,202
9850264926,9826726926,2026-08-06 08:00:00,304
9825015458,9861700055,2026-08-09 08:00:00,76
9851373735,9821003626,2026-08-12 08:00:00,309
9895132217,9868326160,2026-08-03 08:00:00,33
9827105448,9843491314,2026-08-06 08:00:00,128
9887388337,9845159040,2026-08-04 08:00:00,265
9819736572,9868571795,2026-08-11 08:00:00,399
9842035886,9846553958,2026-08-08 08:00:00,63
9845810056,9845594597,2026-08-13 08:00:00,396
9831810617,9819391725,2026-08-02 08:00:00,323
9878064830,9853779528,2026-08-02 08:00:00,443
9895511909,9847816686,2026-08-15 08:00:00,400
9893303777,9826726926,2026-08-01 08:00:00,482
9845810056,9821003626,2026-08-04 08:00:00,367
9869302158,9835921441,2026-08-05 08:00:00,336
9823796726,9810475894,2026-08-07 08:00:00,110
9878064830,9839920292,2026-08-15 08:00:00,357
9847393469,9842787299,2026-08-07 08:00:00,389
9899245317,9897775215,2026-08-07 08:00:00,54
9833357554,9845059710,2026-08-04 08:00:00,114
9859597086,9823903144,2026-08-01 08:00:00,194
9815957459,9883227889,2026-08-03 08:00:00,184
9882160068,9831172421,2026-08-16 08:00:00,107
9877834855,9823796726,2026-08-16 08:00:00,266
9836786211,9820099059,2026-08-05 08:00:00,420
9843308443,9850603163,2026-08-14 08:00:00,330
9835921441,9847816686,2026-08-03 08:00:00,75
9827084279,9899514287,2026-08-04 08:00:00,70
9891178885,9842035886,2026-08-02 08:00:00,317
9811297845,9835511941,2026-08-01 08:00:00,124
9845431319,9878064830,2026-08-13 08:00:00,370
9820099059,9843308443,2026-08-06 08:00:00,157
9838609087,9813704481,2026-08-08 08:00:00,446
9827084279,9891363974,2026-08-10 08:00:00,214
9895132217,9896098221,2026-08-04 08:00:00,308
9850264926,9892097999,2026-08-01 08:00:00,26
9877898694,9831810617,2026-08-09 08:00:00,112
9856930359,9837326368,2026-08-02 08:00:00,81
9893638503,9854446182,2026-08-11 08:00:00,483
9838270233,9824549543,2026-08-02 08:00:00,130
9854058573,9847816686,2026-08-02 08:00:00,187
9847816686,9815197528,2026-08-03 08:00:00,464
9828024248,9898231132,2026-08-05 08:00:00,148
9885863473,9871780854,2026-08-04 08:00:00,28
9891178885,9861700055,2026-08-08 08:00:00,342
9884252420,9848250360,2026-08-16 08:00:00,165
9899889098,9815614174,2026-08-02 08:00:00,23
9815957459,9865337219,2026-08-13 08:00:00,359
9868526649,9810226999,2026-08-01 08:00:00,292
9834073380,9873174945,2026-08-13 08:00:00,402
9835921441,9851373735,2026-08-05 08:00:00,230
9899508850,9815134794,2026-08-05 08:00:00,69
9850603163,9854769200,2026-08-12 08:00:00,190
9819317495,9887925434,2026-08-14 08:00:00,480
9896098221,9845496015,2026-08-08 08:00:00,57
9868812137,9815354599,2026-08-08 08:00:00,221
9895511909,9882269803,2026-08-02 08:00:00,420
9822388090,9884045292,2026-08-08 08:00:00,426
9896098221,9838609087,2026-08-02 08:00:00,74
9850603163,9815334035,2026-08-10 08:00:00,32
9836445607,9884252420,2026-08-08 08:00:00,159
9886384014,9826726926,2026-08-13 08:00:00,255
9841774346,9885146293,2026-08-03 08:00:00,49
9878064830,9816818112,2026-08-07 08:00:00,263
9896637649,9810226999,2026-08-12 08:00:00,469
9884411983,9830005727,2026-08-10 08:00:00,492
9878371272,9863121477,2026-08-10 08:00:00,454
9884437458,9878642041,2026-08-09 08:00:00,173
9851373735,9811297845,2026-08-04 08:00:00,37
9823419256,9829876811,2026-08-16 08:00:00,153
9831687165,9893638503,2026-08-05 08:00:00,440
9827778019,9842035886,2026-08-10 08:00:00,389
9828024248,9877834855,2026-08-04 08:00:00,200
9885863473,9844188276,2026-08-02 08:00:00,130
9851373735,9850603163,2026-08-15 08:00:00,497
9853779528,9815614174,2026-08-16 08:00:00,438
9859597086,9831367172,2026-08-09 08:00:00,311
9840547349,9899514287,2026-08-03 08:00:00,40
9824366125,9891363974,2026-08-13 08:00:00,263
9864543049,9819233013,2026-08-13 08:00:00,237
9813326769,9842787299,2026-08-07 08:00:00,204
9882160068,9841774346,2026-08-14 08:00:00,282
9873174945,9824549543,2026-08-10 08:00:00,26
9811297845,9837326368,2026-08-12 08:00:00,489
9845059710,9826726926,2026-08-11 08:00:00,482
9892097999,9882269803,2026-08-07 08:00:00,397
9827105448,9887925434,2026-08-14 08:00:00,453
9815134794,9845594597,2026-08-02 08:00:00,423
9880166708,9828024248,2026-08-13 08:00:00,497
9884045292,9819736572,2026-08-10 08:00:00,449
9813704481,9851511484,2026-08-14 08:00:00,303
9884045292,9863481198,2026-08-09 08:00:00,93
9819233013,9856843172,2026-08-08 08:00:00,77
9822388090,9824366125,2026-08-09 08:00:00,53
9857130035,9846553958,2026-08-10 08:00:00,182
9823796726,9830863865,2026-08-02 08:00:00,325
9858942697,9813176186,2026-08-09 08:00:00,347
9878064830,9884437458,2026-08-01 08:00:00,73
9854585178,9863481198,2026-08-11 08:00:00,438
9892097999,9837415205,2026-08-15 08:00:00,246
9864543049,9850603163,2026-08-01 08:00:00,248
9858024342,9820099059,2026-08-16 08:00:00,336
9810475894,9899038359,2026-08-14 08:00:00,39
9843704923,9831687165,2026-08-09 08:00:00,469
9891363974,9828024248,2026-08-11 08:00:00,498
9819391725,9850603163,2026-08-06 08:00:00,142
9864009265,9858942697,2026-08-09 08:00:00,454
9854058573,9827566185,2026-08-08 08:00:00,332
9845810056,9861343880,2026-08-02 08:00:00,129
9853779528,9884437458,2026-08-02 08:00:00,104
9868526649,9861700055,2026-08-15 08:00:00,306
9899913412,9871780854,2026-08-08 08:00:00,41
9882909480,9884158663,2026-08-09 08:00:00,18
9819736572,9836786211,2026-08-02 08:00:00,317
9845496015,9884252420,2026-08-04 08:00:00,49
9861700055,9830005727,2026-08-04 08:00:00,271
9838609087,9845496015,2026-08-07 08:00:00,176
9823796726,9893303777,2026-08-14 08:00:00,46
9850308572,9815134794,2026-08-10 08:00:00,83
9845059710,9893370583,2026-08-12 08:00:00,181
9883227889,9867403166,2026-08-12 08:00:00,250
9875569635,9838195995,2026-08-01 08:00:00,92
9825521714,9813326769,2026-08-10 08:00:00,486
9852133044,9814835614,2026-08-01 08:00:00,64
9826726926,9847135391,2026-08-11 08:00:00,271
9825492573,9863121477,2026-08-12 08:00:00,491
9899038359,9835921441,2026-08-02 08:00:00,346
9885863473,9852133044,2026-08-13 08:00:00,400
9867403166,9831687165,2026-08-03 08:00:00,500
9842787299,9850181935,2026-08-14 08:00:00,285
9843491314,9885146293,2026-08-02 08:00:00,320
9850264926,9841774346,2026-08-15 08:00:00,172
9830743797,9819317495,2026-08-10 08:00:00,476
9878642041,9835511941,2026-08-08 08:00:00,419
9864009265,9813176186,2026-08-08 08:00:00,243
9836445607,9895511909,2026-08-04 08:00:00,364
9888183110,9830005727,2026-08-14 08:00:00,195
9831687165,9836786211,2026-08-03 08:00:00,478
9813176186,9884437458,2026-08-16 08:00:00,319
9899889098,9839854548,2026-08-14 08:00:00,127
9863481198,9827566185,2026-08-08 08:00:00,407
9883227889,9863643924,2026-08-05 08:00:00,320
9884158663,9847393469,2026-08-11 08:00:00,170
9854769200,9831687165,2026-08-14 08:00:00,225
9861700055,9861343880,2026-08-16 08:00:00,333
9846553958,9865337219,2026-08-06 08:00:00,458
9864813568,9822388090,2026-08-06 08:00:00,71
9831810617,9892097999,2026-08-16 08:00:00,390
9847463522,9827566185,2026-08-02 08:00:00,436
9848250360,9845059710,2026-08-06 08:00:00,47
9886384014,9827558317,2026-08-13 08:00:00,472
9857469942,9836786211,2026-08-05 08:00:00,215
9851373735,9810475894,2026-08-08 08:00:00,374
9875569635,9854769200,2026-08-11 08:00:00,469
9877898694,9814835614,2026-08-04 08:00:00,379
9813326769,9847816686,2026-08-12 08:00:00,496
9839854548,9883227889,2026-08-15 08:00:00,389
9897775215,9845431319,2026-08-16 08:00:00,368
9845650176,9843491314,2026-08-06 08:00:00,380
9864009265,9868812137,2026-08-03 08:00:00,87
9866431351,9814835614,2026-08-12 08:00:00,355
9867403166,9864813568,2026-08-13 08:00:00,174
9850603163,9837415205,2026-08-09 08:00:00,493
9846553958,9887388337,2026-08-08 08:00:00,162
9854058573,9887925434,2026-08-02 08:00:00,298
9827084279,9856020613,2026-08-14 08:00:00,156
9821003626,9840547349,2026-08-11 08:00:00,397
9837415205,9844188276,2026-08-02 08:00:00,426
9810226999,9843491314,2026-08-07 08:00:00,230
9827084279,9824366125,2026-08-11 08:00:00,60
9823419256,9850962024,2026-08-06 08:00:00,70
9847393469,9858942697,2026-08-16 08:00:00,234
9842787299,9852169044,2026-08-10 08:00:00,490
9884158663,9826726926,2026-08-04 08:00:00,483
9842035886,9845159040,2026-08-09 08:00:00,82
9887388337,9893638503,2026-08-06 08:00:00,24
9899038526,9871780854,2026-08-07 08:00:00,13
9839920292,9845059710,2026-08-12 08:00:00,114
9850962024,9823796726,2026-08-14 08:00:00,384
9830005727,9827778019,2026-08-05 08:00:00,435
9864813568,9875569635,2026-08-04 08:00:00,376
9896637649,9854769200,2026-08-15 08:00:00,465
9848250360,9854058573,2026-08-09 08:00:00,54
9823903144,9824366125,2026-08-04 08:00:00,191
9831687165,9880993218,2026-08-08 08:00:00,382
9838609087,9893370583,2026-08-06 08:00:00,269
9856930359,9858942697,2026-08-15 08:00:00,332
9810226999,9827558317,2026-08-03 08:00:00,371
9852101056,9836445607,2026-08-02 08:00:00,231
9847463522,9896637649,2026-08-11 08:00:00,107
9810475894,9824549543,2026-08-02 08:00:00,495
9885563727,9866267415,2026-08-01 08:00:00,135
9823903144,9868812137,2026-08-13 08:00:00,456
9884411983,9863643924,2026-08-07 08:00:00,145
9850264926,9852133044,2026-08-16 08:00:00,426
9882160068,9843491314,2026-08-16 08:00:00,154
9886384014,9865337219,2026-08-03 08:00:00,496
9827084279,9885863473,2026-08-07 08:00:00,11
9897775215,9843308443,2026-08-16 08:00:00,295
9891363974,9877834855,2026-08-06 08:00:00,29
9831810617,9852101056,2026-08-09 08:00:00,324
9819233013,9867684996,2026-08-08 08:00:00,336
9884252420,9834073380,2026-08-06 08:00:00,459
9899514287,9842035886,2026-08-10 08:00:00,352
9819832887,9839920292,2026-08-13 08:00:00,316
9820099059,9816818112,2026-08-16 08:00:00,161
9887388337,9884411983,2026-08-04 08:00:00,461
9838270233,9837326368,2026-08-10 08:00:00,224
9839854548,9893370583,2026-08-08 08:00:00,349
9857469942,9853779528,2026-08-06 08:00:00,247
9899913412,9824549543,2026-08-04 08:00:00,187
9851373735,9830863865,2026-08-05 08:00:00,406
9834073380,9839920292,2026-08-14 08:00:00,361
9845496015,9827105448,2026-08-10 08:00:00,147
9861700055,9899038359,2026-08-14 08:00:00,41
9859555330,9846553958,2026-08-11 08:00:00,143
9863643924,9899913412,2026-08-14 08:00:00,210
9830005727,9857469942,2026-08-13 08:00:00,143
9873174945,9830743797,2026-08-16 08:00:00,382
9884411983,9877898694,2026-08-02 08:00:00,167
9839854548,9883227889,2026-08-08 08:00:00,303
9860888017,9871510041,2026-08-07 08:00:00,409
9866267415,9824508349,2026-08-11 08:00:00,76
9890070438,9811297845,2026-08-01 08:00:00,496
9884045292,9815614174,2026-08-13 08:00:00,56
9863121477,9896637649,2026-08-11 08:00:00,477
9836786211,9864009265,2026-08-03 08:00:00,345
9888339168,9827084279,2026-08-07 08:00:00,195
9871510041,9865337219,2026-08-06 08:00:00,439
9871510041,9830863865,2026-08-08 08:00:00,158
9899245317,9893303777,2026-08-11 08:00:00,221
9899038359,9828024248,2026-08-08 08:00:00,491
9822388090,9858024342,2026-08-01 08:00:00,396
9856020613,9881969657,2026-08-13 08:00:00,415
9819832887,9871780854,2026-08-06 08:00:00,154
9899639081,9845059710,2026-08-08 08:00:00,333
9846553958,9852101056,2026-08-08 08:00:00,27
9831367172,9895511909,2026-08-04 08:00:00,426
9835921441,9884437458,2026-08-13 08:00:00,77
9852462441,9831367172,2026-08-03 08:00:00,49
9847816686,9861700055,2026-08-14 08:00:00,20
9822388090,9880993218,2026-08-05 08:00:00,58
9810226999,9868812137,2026-08-13 08:00:00,109
9826726926,9835748341,2026-08-11 08:00:00,227
9827558317,9880993218,2026-08-01 08:00:00,164
9858942697,9849682169,2026-08-07 08:00:00,61
9892097999,9884437458,2026-08-16 08:00:00,202
9845431319,9815134794,2026-08-03 08:00:00,123
9883227889,9859555330,2026-08-09 08:00:00,257
9850962024,9899508850,2026-08-08 08:00:00,205
9864543049,9891178885,2026-08-13 08:00:00,497
9893303777,9837326368,2026-08-04 08:00:00,241
9842787299,9895125977,2026-08-01 08:00:00,213
9846553958,9842035886,2026-08-15 08:00:00,199
9898231132,9850181935,2026-08-04 08:00:00,339
9835748341,9856930359,2026-08-05 08:00:00,424
9867684996,9879782527,2026-08-04 08:00:00,297
9852169044,9877834855,2026-08-16 08:00:00,313
9857130035,9879782527,2026-08-05 08:00:00,216
9871367643,9868571795,2026-08-08 08:00:00,40
9864009265,9854058573,2026-08-09 08:00:00,220
9835748341,9852462441,2026-08-11 08:00:00,437
9852133044,9858024342,2026-08-11 08:00:00,362
9850181935,9899038526,2026-08-14 08:00:00,456
9866431351,9830743797,2026-08-07 08:00:00,396
9859555330,9839920292,2026-08-16 08:00:00,170
9867403166,9845496015,2026-08-11 08:00:00,246
9825015458,9834073380,2026-08-03 08:00:00,481
9881969657,9857469942,2026-08-03 08:00:00,202
9827566185,9838270233,2026-08-01 08:00:00,92
9827778019,9895511909,2026-08-04 08:00:00,95
9865337219,9850603163,2026-08-04 08:00:00,29
9857469942,9854058573,2026-08-06 08:00:00,330
9856020613,9819832887,2026-08-05 08:00:00,393
9854446182,9831810617,2026-08-13 08:00:00,14
9875569635,9854769200,2026-08-14 08:00:00,160
9884045292,9819736572,2026-08-09 08:00:00,277
9821003626,9871367643,2026-08-12 08:00:00,298
9867403166,9860888017,2026-08-05 08:00:00,158
9827778019,9868526649,2026-08-07 08:00:00,421
9871367643,9882909480,2026-08-12 08:00:00,275
9890070438,9878064830,2026-08-16 08:00:00,246
9877834855,9835511941,2026-08-05 08:00:00,94
9856020613,9825492573,2026-08-16 08:00:00,15
9899913412,9815197528,2026-08-06 08:00:00,86
9850264926,9843308443,2026-08-01 08:00:00,169
9899508850,9844999379,2026-08-07 08:00:00,365
9887388337,9871510041,2026-08-15 08:00:00,179
9887388337,9811049999,2026-08-15 08:00:00,314
9885283645,9843308443,2026-08-12 08:00:00,335
9859555330,9842787299,2026-08-12 08:00:00,331
9822388090,9819317495,2026-08-09 08:00:00,155
9815134794,9833357554,2026-08-10 08:00:00,198
9838195995,9864009265,2026-08-13 08:00:00,488
9811250299,9859555330,2026-08-07 08:00:00,49
9814835614,9865259205,2026-08-04 08:00:00,384
9899038359,9824366125,2026-08-06 08:00:00,144
9850181935,9881969657,2026-08-05 08:00:00,418
9827778019,9868812137,2026-08-13 08:00:00,179
9895125977,9846553958,2026-08-09 08:00:00,423
9810226999,9871367643,2026-08-16 08:00:00,117
9852169044,9852436584,2026-08-08 08:00:00,120
9867887757,9871367643,2026-08-05 08:00:00,83
9860888017,9868571795,2026-08-01 08:00:00,175
9838609087,9873174945,2026-08-05 08:00:00,271
9850603163,9857469942,2026-08-16 08:00:00,177
9899639081,9899152472,2026-08-04 08:00:00,133
9859555330,9889795010,2026-08-13 08:00:00,406
9840547349,9896637649,2026-08-16 08:00:00,191
9835748341,9827778019,2026-08-11 08:00:00,281
9831687165,9890070438,2026-08-07 08:00:00,499
9860888017,9885563727,2026-08-09 08:00:00,374
9844188276,9897775215,2026-08-15 08:00:00,260
9833966966,9878064830,2026-08-04 08:00:00,295
9897775215,9867403166,2026-08-12 08:00:00,101
9845059710,9878371272,2026-08-15 08:00:00,404
9858884978,9823419256,2026-08-14 08:00:00,119
9871367643,9859555330,2026-08-07 08:00:00,205
9893303777,9837415205,2026-08-01 08:00:00,110
9830005727,9813176186,2026-08-07 08:00:00,12
9868812137,9835748341,2026-08-11 08:00:00,58
9825521714,9878064830,2026-08-01 08:00:00,320
9831367172,9859597086,2026-08-09 08:00:00,338
9898231132,9830863865,2026-08-02 08:00:00,366
9896637649,9878064830,2026-08-09 08:00:00,330
9896098221,9823796726,2026-08-01 08:00:00,451
9825492573,9850264926,2026-08-15 08:00:00,261
9845810056,9868571795,2026-08-04 08:00:00,29
9825521714,9827105448,2026-08-05 08:00:00,371
9810226999,9837415205,2026-08-05 08:00:00,52
9831810617,9854769200,2026-08-02 08:00:00,237
9833763566,9825015458,2026-08-02 08:00:00,170
9887388337,9816818112,2026-08-09 08:00:00,446
9819317495,9884437458,2026-08-01 08:00:00,180
9863643924,9899913412,2026-08-06 08:00:00,473
9868812137,9884045292,2026-08-12 08:00:00,274
9822388090,9845159040,2026-08-13 08:00:00,223
9845159040,9858884978,2026-08-02 08:00:00,43
9819317495,9893131979,2026-08-05 08:00:00,383
9830743797,9879782527,2026-08-06 08:00:00,237
9813326769,9858942697,2026-08-07 08:00:00,362
9861700055,9883227889,2026-08-06 08:00:00,335
9895511909,9852436584,2026-08-10 08:00:00,150
9859555330,9884252420,2026-08-04 08:00:00,184
9856843172,9863481198,2026-08-03 08:00:00,299
9851511484,9854318698,2026-08-04 08:00:00,480
9867887757,9815334035,2026-08-03 08:00:00,105
9899913412,9814835614,2026-08-01 08:00:00,402
9852169044,9815354599,2026-08-07 08:00:00,336
9893303777,9849682169,2026-08-03 08:00:00,459
9885863473,9857130035,2026-08-10 08:00:00,438
9831172421,9850308572,2026-08-07 08:00:00,392
9838270233,9810226999,2026-08-05 08:00:00,168
9873174945,9819233013,2026-08-10 08:00:00,101
9824366125,9823903144,2026-08-11 08:00:00,221
9842787299,9844999379,2026-08-09 08:00:00,462
9892613013,9837415205,2026-08-10 08:00:00,142
9851373735,9850603163,2026-08-09 08:00:00,57
9839920292,9836786211,2026-08-12 08:00:00,188
9846553958,9850308572,2026-08-15 08:00:00,434
9867684996,9868526649,2026-08-06 08:00:00,28
9833357554,9840547349,2026-08-05 08:00:00,285
9863481198,9877834855,2026-08-14 08:00:00,187
9815917225,9831172421,2026-08-10 08:00:00,116
9887925434,9899508850,2026-08-09 08:00:00,56
9827558317,9846553958,2026-08-07 08:00:00,142
9899038359,9856843172,2026-08-09 08:00:00,26
9853779528,9827084279,2026-08-06 08:00:00,253
9823903144,9856843172,2026-08-11 08:00:00,200
9850181935,9835921441,2026-08-02 08:00:00,175
9899508850,9881969657,2026-08-12 08:00:00,455
9815354599,9885283645,2026-08-14 08:00:00,253
9856930359,9877898694,2026-08-04 08:00:00,105
9820099059,9854585178,2026-08-06 08:00:00,249
9816818112,9882160068,2026-08-01 08:00:00,234
9871367643,9864813568,2026-08-14 08:00:00,384
9825480907,9868571795,2026-08-08 08:00:00,139
9885863473,9893303777,2026-08-11 08:00:00,257
9819736572,9825480907,2026-08-10 08:00:00,30
9842035886,9837326368,2026-08-04 08:00:00,225
9815134794,9815957459,2026-08-09 08:00:00,498
9895125977,9825480907,2026-08-01 08:00:00,93
9827558317,9860888017,2026-08-10 08:00:00,463
9898588154,9851373735,2026-08-07 08:00:00,497
9863481198,9882269803,2026-08-05 08:00:00,76
9824549543,9856930359,2026-08-02 08:00:00,56
9835748341,9864009265,2026-08-05 08:00:00,420
9823419256,9849682169,2026-08-13 08:00:00,94
9849682169,9852436584,2026-08-05 08:00:00,112
9845810056,9899639081,2026-08-10 08:00:00,51
9882160068,9845496015,2026-08-07 08:00:00,233
9867887757,9885863473,2026-08-08 08:00:00,88
9868526649,9810475894,2026-08-12 08:00:00,12
9898231132,9885283645,2026-08-12 08:00:00,61
9850264926,9854446182,2026-08-13 08:00:00,367
9847135391,9850264926,2026-08-13 08:00:00,435
9851511484,9896637649,2026-08-08 08:00:00,400
9887388337,9845630292,2026-08-05 08:00:00,172
9837326368,9845650176,2026-08-13 08:00:00,405
9893370583,9850962024,2026-08-14 08:00:00,315
9889795010,9813704481,2026-08-03 08:00:00,187
9839920292,9858884978,2026-08-01 08:00:00,123
9826726926,9837415205,2026-08-08 08:00:00,198
9813176186,9887925434,2026-08-01 08:00:00,322
9899038526,9882269803,2026-08-13 08:00:00,478
9838609087,9815917225,2026-08-08 08:00:00,80
9891178885,9844999379,2026-08-02 08:00:00,118
9899639081,9897775215,2026-08-03 08:00:00,183
9840547349,9884437458,2026-08-06 08:00:00,227
9852133044,9850962024,2026-08-10 08:00:00,208
9863643924,9834073380,2026-08-02 08:00:00,143
9831810617,9837415205,2026-08-06 08:00:00,213
9831172421,9827084279,2026-08-04 08:00:00,248
9879782527,9823419256,2026-08-04 08:00:00,345
9868326160,9822388090,2026-08-06 08:00:00,173
9827566185,9895125977,2026-08-13 08:00:00,361
9864813568,9815354599,2026-08-16 08:00:00,344
9858884978,9825480907,2026-08-14 08:00:00,404
9873174945,9899639081,2026-08-14 08:00:00,142
9852462441,9885563727,2026-08-04 08:00:00,319
9869302158,9899152472,2026-08-12 08:00:00,409
9868571795,9882909480,2026-08-11 08:00:00,442
9813704481,9878371272,2026-08-04 08:00:00,412
9837415205,9857469942,2026-08-13 08:00:00,455
9863643924,9831687165,2026-08-05 08:00:00,13
9877898694,9825015458,2026-08-09 08:00:00,111
9827558317,9871367643,2026-08-15 08:00:00,232
9888339168,9851511484,2026-08-10 08:00:00,30
9885146293,9839920292,2026-08-15 08:00:00,197
9888339168,9899038526,2026-08-12 08:00:00,139
9857469942,9877898694,2026-08-10 08:00:00,402
9845059710,9811297845,2026-08-09 08:00:00,101
9875569635,9820099059,2026-08-14 08:00:00,18
9839854548,9893370583,2026-08-10 08:00:00,335
9858024342,9898588154,2026-08-04 08:00:00,192
9843491314,9858024342,2026-08-13 08:00:00,137
9845810056,9879782527,2026-08-04 08:00:00,74
9845594597,9861343880,2026-08-16 08:00:00,230
9858942697,9823419256,2026-08-15 08:00:00,362
9895132217,9878642041,2026-08-15 08:00:00,30
9838609087,9893370583,2026-08-12 08:00:00,29
9861343880,9826726926,2026-08-04 08:00:00,205
9827558317,9885863473,2026-08-03 08:00:00,182
9833763566,9895511909,2026-08-10 08:00:00,226
9825480907,9815614174,2026-08-06 08:00:00,496
9895511909,9811250299,2026-08-03 08:00:00,438
9848250360,9853779528,2026-08-07 08:00:00,302
9884158663,9899639081,2026-08-08 08:00:00,365
9888339168,9893303777,2026-08-16 08:00:00,120
9893131979,9897775215,2026-08-09 08:00:00,392
9852101056,9863121477,2026-08-06 08:00:00,151
9899152472,9858884978,2026-08-02 08:00:00,319
9825480907,9815334035,2026-08-10 08:00:00,149
9866431351,9883227889,2026-08-07 08:00:00,19
9815197528,9841774346,2026-08-05 08:00:00,150
9830743797,9851511484,2026-08-11 08:00:00,59
9884411983,9842787299,2026-08-01 08:00:00,373
9893370583,9884411983,2026-08-03 08:00:00,323
9847393469,9845594597,2026-08-15 08:00:00,311
9831810617,9885563727,2026-08-11 08:00:00,287
9845630292,9868571795,2026-08-01 08:00:00,185
9887925434,9899913412,2026-08-12 08:00:00,431
9830005727,9852133044,2026-08-15 08:00:00,447
9880993218,9891178885,2026-08-07 08:00:00,282
9851373735,9852169044,2026-08-13 08:00:00,140
9868326160,9859597086,2026-08-03 08:00:00,333
9819832887,9859555330,2026-08-12 08:00:00,52
9877834855,9895511909,2026-08-12 08:00:00,165
9845431319,9882269803,2026-08-11 08:00:00,241
9863643924,9856843172,2026-08-01 08:00:00,89
9838195995,9833357554,2026-08-06 08:00:00,329
9836786211,9850181935,2026-08-14 08:00:00,222
9837326368,9815614174,2026-08-10 08:00:00,294
9880993218,9839920292,2026-08-08 08:00:00,202
9871510041,9886384014,2026-08-13 08:00:00,320
9885146293,9887388337,2026-08-13 08:00:00,121
9847135391,9824508349,2026-08-10 08:00:00,101
9885283645,9864009265,2026-08-13 08:00:00,291
9883227889,9836786211,2026-08-07 08:00:00,224
9899038526,9824366125,2026-08-11 08:00:00,404
9813176186,9867684996,2026-08-04 08:00:00,350
9868526649,9885563727,2026-08-11 08:00:00,267
9871510041,9813704481,2026-08-13 08:00:00,125
9868326160,9854058573,2026-08-15 08:00:00,156
9869302158,9885283645,2026-08-06 08:00:00,214
9847393469,9852436584,2026-08-11 08:00:00,400
9851511484,9884437458,2026-08-06 08:00:00,359
9847463522,9840547349,2026-08-14 08:00:00,224
9829876811,9844999379,2026-08-01 08:00:00,326
9842787299,9823903144,2026-08-03 08:00:00,316
9823796726,9843491314,2026-08-14 08:00:00,494
9815614174,9893370583,2026-08-08 08:00:00,95
9863481198,9866267415,2026-08-16 08:00:00,360
9867887757,9825521714,2026-08-01 08:00:00,390
9899038526,9884437458,2026-08-13 08:00:00,292
9856397338,9819317495,2026-08-06 08:00:00,244
9825521714,9885863473,2026-08-08 08:00:00,99
9850264926,9882909480,2026-08-07 08:00:00,175
9886384014,9875569635,2026-08-03 08:00:00,467
9827105448,9893638503,2026-08-15 08:00:00,245
9878642041,9868526649,2026-08-15 08:00:00,133
9837415205,9851511484,2026-08-04 08:00:00,421
9890070438,9835511941,2026-08-06 08:00:00,135
9851511484,9884045292,2026-08-03 08:00:00,13
9895511909,9859597086,2026-08-14 08:00:00,453
9827778019,9850264926,2026-08-13 08:00:00,46
9815197528,9884158663,2026-08-04 08:00:00,376
9815957459,9826726926,2026-08-01 08:00:00,234
9834073380,9885863473,2026-08-02 08:00:00,159
9830863865,9885863473,2026-08-02 08:00:00,196
9825480907,9825492573,2026-08-15 08:00:00,229
9885146293,9881969657,2026-08-05 08:00:00,443
9892097999,9893131979,2026-08-04 08:00:00,379
9852169044,9878371272,2026-08-14 08:00:00,346
9877898694,9844188276,2026-08-08 08:00:00,417
